CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2015-1122,https://www.cvedetails.com/cve/CVE-2015-1122/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1122,https://www.cvedetails.com/cve/CVE-2015-1122/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1122,https://www.cvedetails.com/cve/CVE-2015-1122/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1121,https://www.cvedetails.com/cve/CVE-2015-1121/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1121,https://www.cvedetails.com/cve/CVE-2015-1121/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1121,https://www.cvedetails.com/cve/CVE-2015-1121/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1120,https://www.cvedetails.com/cve/CVE-2015-1120/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1120,https://www.cvedetails.com/cve/CVE-2015-1120/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1120,https://www.cvedetails.com/cve/CVE-2015-1120/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1119,https://www.cvedetails.com/cve/CVE-2015-1119/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1119,https://www.cvedetails.com/cve/CVE-2015-1119/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1119,https://www.cvedetails.com/cve/CVE-2015-1119/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1118,https://www.cvedetails.com/cve/CVE-2015-1118/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-1118,https://www.cvedetails.com/cve/CVE-2015-1118/,5.0,None,None,Partial,Not required,None,Memory corruption
CVE-2015-1117,https://www.cvedetails.com/cve/CVE-2015-1117/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1115,https://www.cvedetails.com/cve/CVE-2015-1115/,4.4,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-1112,https://www.cvedetails.com/cve/CVE-2015-1112/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1111,https://www.cvedetails.com/cve/CVE-2015-1111/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1110,https://www.cvedetails.com/cve/CVE-2015-1110/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1105,https://www.cvedetails.com/cve/CVE-2015-1105/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-1104,https://www.cvedetails.com/cve/CVE-2015-1104/,5.0,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2015-1103,https://www.cvedetails.com/cve/CVE-2015-1103/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1103,https://www.cvedetails.com/cve/CVE-2015-1103/,7.5,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2015-1102,https://www.cvedetails.com/cve/CVE-2015-1102/,7.1,None,None,Complete,Not required,None,Denial Of Service
CVE-2015-1101,https://www.cvedetails.com/cve/CVE-2015-1101/,6.9,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-1101,https://www.cvedetails.com/cve/CVE-2015-1101/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1101,https://www.cvedetails.com/cve/CVE-2015-1101/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-1100,https://www.cvedetails.com/cve/CVE-2015-1100/,5.4,Partial,None,Complete,Not required,None,Denial Of Service
CVE-2015-1100,https://www.cvedetails.com/cve/CVE-2015-1100/,5.4,Partial,None,Complete,Not required,None,Overflow
CVE-2015-1100,https://www.cvedetails.com/cve/CVE-2015-1100/,5.4,Partial,None,Complete,Not required,None,Obtain Information
CVE-2015-1099,https://www.cvedetails.com/cve/CVE-2015-1099/,4.0,None,None,Complete,Not required,None,Denial Of Service
CVE-2015-1098,https://www.cvedetails.com/cve/CVE-2015-1098/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1098,https://www.cvedetails.com/cve/CVE-2015-1098/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1098,https://www.cvedetails.com/cve/CVE-2015-1098/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-1098,https://www.cvedetails.com/cve/CVE-2015-1098/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1095,https://www.cvedetails.com/cve/CVE-2015-1095/,7.2,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-1095,https://www.cvedetails.com/cve/CVE-2015-1095/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1095,https://www.cvedetails.com/cve/CVE-2015-1095/,7.2,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-1093,https://www.cvedetails.com/cve/CVE-2015-1093/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1093,https://www.cvedetails.com/cve/CVE-2015-1093/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1093,https://www.cvedetails.com/cve/CVE-2015-1093/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1092,https://www.cvedetails.com/cve/CVE-2015-1092/,5.0,Partial,None,None,Not required,None,-
CVE-2015-1091,https://www.cvedetails.com/cve/CVE-2015-1091/,4.3,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-1091,https://www.cvedetails.com/cve/CVE-2015-1091/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1090,https://www.cvedetails.com/cve/CVE-2015-1090/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1089,https://www.cvedetails.com/cve/CVE-2015-1089/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-1089,https://www.cvedetails.com/cve/CVE-2015-1089/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1088,https://www.cvedetails.com/cve/CVE-2015-1088/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1086,https://www.cvedetails.com/cve/CVE-2015-1086/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1084,https://www.cvedetails.com/cve/CVE-2015-1084/,5.0,None,Partial,None,Not required,None,-
CVE-2015-1083,https://www.cvedetails.com/cve/CVE-2015-1083/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1083,https://www.cvedetails.com/cve/CVE-2015-1083/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1083,https://www.cvedetails.com/cve/CVE-2015-1083/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1082,https://www.cvedetails.com/cve/CVE-2015-1082/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1082,https://www.cvedetails.com/cve/CVE-2015-1082/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1082,https://www.cvedetails.com/cve/CVE-2015-1082/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1081,https://www.cvedetails.com/cve/CVE-2015-1081/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1081,https://www.cvedetails.com/cve/CVE-2015-1081/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1081,https://www.cvedetails.com/cve/CVE-2015-1081/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1080,https://www.cvedetails.com/cve/CVE-2015-1080/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1080,https://www.cvedetails.com/cve/CVE-2015-1080/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1080,https://www.cvedetails.com/cve/CVE-2015-1080/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1079,https://www.cvedetails.com/cve/CVE-2015-1079/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1079,https://www.cvedetails.com/cve/CVE-2015-1079/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1079,https://www.cvedetails.com/cve/CVE-2015-1079/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1078,https://www.cvedetails.com/cve/CVE-2015-1078/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1078,https://www.cvedetails.com/cve/CVE-2015-1078/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1078,https://www.cvedetails.com/cve/CVE-2015-1078/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1077,https://www.cvedetails.com/cve/CVE-2015-1077/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1077,https://www.cvedetails.com/cve/CVE-2015-1077/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1077,https://www.cvedetails.com/cve/CVE-2015-1077/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1076,https://www.cvedetails.com/cve/CVE-2015-1076/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1076,https://www.cvedetails.com/cve/CVE-2015-1076/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1076,https://www.cvedetails.com/cve/CVE-2015-1076/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1075,https://www.cvedetails.com/cve/CVE-2015-1075/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1075,https://www.cvedetails.com/cve/CVE-2015-1075/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1075,https://www.cvedetails.com/cve/CVE-2015-1075/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1074,https://www.cvedetails.com/cve/CVE-2015-1074/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1074,https://www.cvedetails.com/cve/CVE-2015-1074/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1074,https://www.cvedetails.com/cve/CVE-2015-1074/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1073,https://www.cvedetails.com/cve/CVE-2015-1073/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1073,https://www.cvedetails.com/cve/CVE-2015-1073/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1073,https://www.cvedetails.com/cve/CVE-2015-1073/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1072,https://www.cvedetails.com/cve/CVE-2015-1072/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1072,https://www.cvedetails.com/cve/CVE-2015-1072/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1072,https://www.cvedetails.com/cve/CVE-2015-1072/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1071,https://www.cvedetails.com/cve/CVE-2015-1071/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1071,https://www.cvedetails.com/cve/CVE-2015-1071/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1071,https://www.cvedetails.com/cve/CVE-2015-1071/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1070,https://www.cvedetails.com/cve/CVE-2015-1070/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1070,https://www.cvedetails.com/cve/CVE-2015-1070/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1070,https://www.cvedetails.com/cve/CVE-2015-1070/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1069,https://www.cvedetails.com/cve/CVE-2015-1069/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1069,https://www.cvedetails.com/cve/CVE-2015-1069/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1069,https://www.cvedetails.com/cve/CVE-2015-1069/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1068,https://www.cvedetails.com/cve/CVE-2015-1068/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-1068,https://www.cvedetails.com/cve/CVE-2015-1068/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1068,https://www.cvedetails.com/cve/CVE-2015-1068/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-1067,https://www.cvedetails.com/cve/CVE-2015-1067/,4.3,None,Partial,None,Not required,None,-
CVE-2015-1066,https://www.cvedetails.com/cve/CVE-2015-1066/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1065,https://www.cvedetails.com/cve/CVE-2015-1065/,5.4,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1065,https://www.cvedetails.com/cve/CVE-2015-1065/,5.4,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-1063,https://www.cvedetails.com/cve/CVE-2015-1063/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2015-1062,https://www.cvedetails.com/cve/CVE-2015-1062/,5.0,None,Partial,None,Not required,None,-
CVE-2015-1061,https://www.cvedetails.com/cve/CVE-2015-1061/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1060,https://www.cvedetails.com/cve/CVE-2015-1060/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-1059,https://www.cvedetails.com/cve/CVE-2015-1059/,6.5,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-1058,https://www.cvedetails.com/cve/CVE-2015-1058/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1057,https://www.cvedetails.com/cve/CVE-2015-1057/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1056,https://www.cvedetails.com/cve/CVE-2015-1056/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1055,https://www.cvedetails.com/cve/CVE-2015-1055/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1055,https://www.cvedetails.com/cve/CVE-2015-1055/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-1053,https://www.cvedetails.com/cve/CVE-2015-1053/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1052,https://www.cvedetails.com/cve/CVE-2015-1052/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1051,https://www.cvedetails.com/cve/CVE-2015-1051/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-1050,https://www.cvedetails.com/cve/CVE-2015-1050/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1049,https://www.cvedetails.com/cve/CVE-2015-1049/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2015-1048,https://www.cvedetails.com/cve/CVE-2015-1048/,4.3,None,Partial,None,Not required,None,-
CVE-2015-1047,https://www.cvedetails.com/cve/CVE-2015-1047/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-1042,https://www.cvedetails.com/cve/CVE-2015-1042/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-1041,https://www.cvedetails.com/cve/CVE-2015-1041/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1039,https://www.cvedetails.com/cve/CVE-2015-1039/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1038,https://www.cvedetails.com/cve/CVE-2015-1038/,5.8,None,Partial,Partial,Not required,None,-
CVE-2015-1032,https://www.cvedetails.com/cve/CVE-2015-1032/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1031,https://www.cvedetails.com/cve/CVE-2015-1031/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-1030,https://www.cvedetails.com/cve/CVE-2015-1030/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-1029,https://www.cvedetails.com/cve/CVE-2015-1029/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2015-1029,https://www.cvedetails.com/cve/CVE-2015-1029/,6.5,Partial,Partial,Partial,???,None,Obtain Information
CVE-2015-1026,https://www.cvedetails.com/cve/CVE-2015-1026/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-1013,https://www.cvedetails.com/cve/CVE-2015-1013/,6.5,Partial,Partial,Partial,???,None,Sql Injection
CVE-2015-1013,https://www.cvedetails.com/cve/CVE-2015-1013/,6.5,Partial,Partial,Partial,???,None,Bypass a restriction or similar
CVE-2015-1011,https://www.cvedetails.com/cve/CVE-2015-1011/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-1010,https://www.cvedetails.com/cve/CVE-2015-1010/,4.9,Complete,None,None,Not required,None,Obtain Information
CVE-2015-1008,https://www.cvedetails.com/cve/CVE-2015-1008/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2015-1008,https://www.cvedetails.com/cve/CVE-2015-1008/,6.5,Partial,Partial,Partial,???,None,Sql Injection
CVE-2015-1003,https://www.cvedetails.com/cve/CVE-2015-1003/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-1002,https://www.cvedetails.com/cve/CVE-2015-1002/,6.4,None,Partial,Partial,Not required,None,-
CVE-2015-1001,https://www.cvedetails.com/cve/CVE-2015-1001/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-1001,https://www.cvedetails.com/cve/CVE-2015-1001/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-1000,https://www.cvedetails.com/cve/CVE-2015-1000/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-1000,https://www.cvedetails.com/cve/CVE-2015-1000/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-0997,https://www.cvedetails.com/cve/CVE-2015-0997/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0995,https://www.cvedetails.com/cve/CVE-2015-0995/,5.0,Partial,None,None,Not required,None,-
CVE-2015-0994,https://www.cvedetails.com/cve/CVE-2015-0994/,4.0,None,Partial,None,???,None,Bypass a restriction or similar
CVE-2015-0993,https://www.cvedetails.com/cve/CVE-2015-0993/,6.4,Partial,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2015-0991,https://www.cvedetails.com/cve/CVE-2015-0991/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0990,https://www.cvedetails.com/cve/CVE-2015-0990/,4.4,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-0989,https://www.cvedetails.com/cve/CVE-2015-0989/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-0987,https://www.cvedetails.com/cve/CVE-2015-0987/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0986,https://www.cvedetails.com/cve/CVE-2015-0986/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-0985,https://www.cvedetails.com/cve/CVE-2015-0985/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-0984,https://www.cvedetails.com/cve/CVE-2015-0984/,10.0,Complete,Complete,Complete,Not required,None,Directory traversal
CVE-2015-0982,https://www.cvedetails.com/cve/CVE-2015-0982/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0982,https://www.cvedetails.com/cve/CVE-2015-0982/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-0981,https://www.cvedetails.com/cve/CVE-2015-0981/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-0980,https://www.cvedetails.com/cve/CVE-2015-0980/,9.0,Partial,Partial,Complete,Not required,None,Execute Code
CVE-2015-0979,https://www.cvedetails.com/cve/CVE-2015-0979/,9.0,Partial,Partial,Complete,Not required,None,Execute Code
CVE-2015-0979,https://www.cvedetails.com/cve/CVE-2015-0979/,9.0,Partial,Partial,Complete,Not required,None,Overflow
CVE-2015-0978,https://www.cvedetails.com/cve/CVE-2015-0978/,6.9,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-0977,https://www.cvedetails.com/cve/CVE-2015-0977/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-0976,https://www.cvedetails.com/cve/CVE-2015-0976/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0973,https://www.cvedetails.com/cve/CVE-2015-0973/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0973,https://www.cvedetails.com/cve/CVE-2015-0973/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-0972,https://www.cvedetails.com/cve/CVE-2015-0972/,5.0,Partial,None,None,Not required,None,Denial Of Service
CVE-2015-0971,https://www.cvedetails.com/cve/CVE-2015-0971/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-0970,https://www.cvedetails.com/cve/CVE-2015-0970/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-0969,https://www.cvedetails.com/cve/CVE-2015-0969/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0968,https://www.cvedetails.com/cve/CVE-2015-0968/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0967,https://www.cvedetails.com/cve/CVE-2015-0967/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0962,https://www.cvedetails.com/cve/CVE-2015-0962/,4.3,Partial,None,None,Not required,None,-
CVE-2015-0961,https://www.cvedetails.com/cve/CVE-2015-0961/,4.3,None,Partial,None,Not required,None,Obtain Information
CVE-2015-0951,https://www.cvedetails.com/cve/CVE-2015-0951/,6.5,Partial,Partial,Partial,???,None,-
CVE-2015-0950,https://www.cvedetails.com/cve/CVE-2015-0950/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0943,https://www.cvedetails.com/cve/CVE-2015-0943/,5.8,Partial,Partial,None,Not required,None,Obtain Information
CVE-2015-0941,https://www.cvedetails.com/cve/CVE-2015-0941/,4.3,None,Partial,None,Not required,None,Execute Code
CVE-2015-0938,https://www.cvedetails.com/cve/CVE-2015-0938/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-0938,https://www.cvedetails.com/cve/CVE-2015-0938/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0937,https://www.cvedetails.com/cve/CVE-2015-0937/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0935,https://www.cvedetails.com/cve/CVE-2015-0935/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0934,https://www.cvedetails.com/cve/CVE-2015-0934/,6.5,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-0932,https://www.cvedetails.com/cve/CVE-2015-0932/,10.0,Complete,Complete,Complete,Not required,None,-
CVE-2015-0931,https://www.cvedetails.com/cve/CVE-2015-0931/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0930,https://www.cvedetails.com/cve/CVE-2015-0930/,10.0,Complete,Complete,Complete,Not required,None,-
CVE-2015-0929,https://www.cvedetails.com/cve/CVE-2015-0929/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2015-0926,https://www.cvedetails.com/cve/CVE-2015-0926/,6.8,Complete,Complete,Complete,???,None,Gain privileges
CVE-2015-0925,https://www.cvedetails.com/cve/CVE-2015-0925/,9.0,Complete,Complete,Complete,???,None,Execute Code
CVE-2015-0924,https://www.cvedetails.com/cve/CVE-2015-0924/,7.8,None,Complete,None,Not required,None,-
CVE-2015-0923,https://www.cvedetails.com/cve/CVE-2015-0923/,5.0,Partial,None,None,Not required,None,-
CVE-2015-0922,https://www.cvedetails.com/cve/CVE-2015-0922/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0921,https://www.cvedetails.com/cve/CVE-2015-0921/,4.0,Partial,None,None,???,None,-
CVE-2015-0920,https://www.cvedetails.com/cve/CVE-2015-0920/,6.8,Partial,Partial,Partial,Not required,None,Cross Site Scripting
CVE-2015-0920,https://www.cvedetails.com/cve/CVE-2015-0920/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-0919,https://www.cvedetails.com/cve/CVE-2015-0919/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0919,https://www.cvedetails.com/cve/CVE-2015-0919/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-0918,https://www.cvedetails.com/cve/CVE-2015-0918/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0917,https://www.cvedetails.com/cve/CVE-2015-0917/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0916,https://www.cvedetails.com/cve/CVE-2015-0916/,6.5,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-0916,https://www.cvedetails.com/cve/CVE-2015-0916/,6.5,Partial,Partial,Partial,???,None,Sql Injection
CVE-2015-0915,https://www.cvedetails.com/cve/CVE-2015-0915/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0914,https://www.cvedetails.com/cve/CVE-2015-0914/,5.0,Partial,None,None,Not required,None,-
CVE-2015-0912,https://www.cvedetails.com/cve/CVE-2015-0912/,6.5,Partial,Partial,Partial,???,None,-
CVE-2015-0911,https://www.cvedetails.com/cve/CVE-2015-0911/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-0910,https://www.cvedetails.com/cve/CVE-2015-0910/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0907,https://www.cvedetails.com/cve/CVE-2015-0907/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0907,https://www.cvedetails.com/cve/CVE-2015-0907/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-0906,https://www.cvedetails.com/cve/CVE-2015-0906/,5.8,None,Partial,Partial,Not required,None,Directory traversal
CVE-2015-0905,https://www.cvedetails.com/cve/CVE-2015-0905/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-0903,https://www.cvedetails.com/cve/CVE-2015-0903/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0903,https://www.cvedetails.com/cve/CVE-2015-0903/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-0902,https://www.cvedetails.com/cve/CVE-2015-0902/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-0901,https://www.cvedetails.com/cve/CVE-2015-0901/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0900,https://www.cvedetails.com/cve/CVE-2015-0900/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0898,https://www.cvedetails.com/cve/CVE-2015-0898/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-0896,https://www.cvedetails.com/cve/CVE-2015-0896/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0895,https://www.cvedetails.com/cve/CVE-2015-0895/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-0894,https://www.cvedetails.com/cve/CVE-2015-0894/,6.0,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-0894,https://www.cvedetails.com/cve/CVE-2015-0894/,6.0,Partial,Partial,Partial,???,None,Sql Injection
CVE-2015-0893,https://www.cvedetails.com/cve/CVE-2015-0893/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0892,https://www.cvedetails.com/cve/CVE-2015-0892/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-0891,https://www.cvedetails.com/cve/CVE-2015-0891/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
