CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2017-3623,https://www.cvedetails.com/cve/CVE-2017-3623/,10.0,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3622,https://www.cvedetails.com/cve/CVE-2017-3622/,7.2,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3621,https://www.cvedetails.com/cve/CVE-2017-3621/,5.0,None,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H).	,Not required,None,-
CVE-2017-3620,https://www.cvedetails.com/cve/CVE-2017-3620/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3619,https://www.cvedetails.com/cve/CVE-2017-3619/,4.9,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N).	,None,None,Not required,None,-
CVE-2017-3606,https://www.cvedetails.com/cve/CVE-2017-3606/,4.4,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3602,https://www.cvedetails.com/cve/CVE-2017-3602/,8.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).	,None,???,None,-
CVE-2017-3601,https://www.cvedetails.com/cve/CVE-2017-3601/,8.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N).	,None,Not required,None,-
CVE-2017-3600,https://www.cvedetails.com/cve/CVE-2017-3600/,6.0,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H).	,???,None,-
CVE-2017-3599,https://www.cvedetails.com/cve/CVE-2017-3599/,7.8,None,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H). NOTE: the previous information is from the April 2017 CPU. Oracle has not commented on third-party claims that this issue is an integer overflow in sql/auth/sql_authentication.cc which allows remote attackers to cause a denial of service via a crafted authentication packet.	,Not required,None,Denial Of Service
CVE-2017-3599,https://www.cvedetails.com/cve/CVE-2017-3599/,7.8,None,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H). NOTE: the previous information is from the April 2017 CPU. Oracle has not commented on third-party claims that this issue is an integer overflow in sql/auth/sql_authentication.cc which allows remote attackers to cause a denial of service via a crafted authentication packet.	,Not required,None,Overflow
CVE-2017-3597,https://www.cvedetails.com/cve/CVE-2017-3597/,6.3,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N).	,None,None,???,None,-
CVE-2017-3596,https://www.cvedetails.com/cve/CVE-2017-3596/,6.5,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:L).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:L).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:L).	,???,None,Denial Of Service
CVE-2017-3595,https://www.cvedetails.com/cve/CVE-2017-3595/,7.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N).	,None,???,None,-
CVE-2017-3594,https://www.cvedetails.com/cve/CVE-2017-3594/,7.0,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:N).	,None,???,None,-
CVE-2017-3593,https://www.cvedetails.com/cve/CVE-2017-3593/,7.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N).	,None,Not required,None,-
CVE-2017-3592,https://www.cvedetails.com/cve/CVE-2017-3592/,8.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,None,???,None,-
CVE-2017-3591,https://www.cvedetails.com/cve/CVE-2017-3591/,5.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N).	,None,Not required,None,-
CVE-2017-3588,https://www.cvedetails.com/cve/CVE-2017-3588/,4.4,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:L).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:L).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:L).	,Not required,None,Denial Of Service
CVE-2017-3586,https://www.cvedetails.com/cve/CVE-2017-3586/,5.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N).	,None,???,None,-
CVE-2017-3585,https://www.cvedetails.com/cve/CVE-2017-3585/,5.0,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N).	,None,Not required,None,-
CVE-2017-3584,https://www.cvedetails.com/cve/CVE-2017-3584/,4.4,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3583,https://www.cvedetails.com/cve/CVE-2017-3583/,5.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N).	,None,Not required,None,-
CVE-2017-3582,https://www.cvedetails.com/cve/CVE-2017-3582/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3581,https://www.cvedetails.com/cve/CVE-2017-3581/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3580,https://www.cvedetails.com/cve/CVE-2017-3580/,5.1,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3579,https://www.cvedetails.com/cve/CVE-2017-3579/,5.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,None,Not required,None,-
CVE-2017-3578,https://www.cvedetails.com/cve/CVE-2017-3578/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3577,https://www.cvedetails.com/cve/CVE-2017-3577/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3576,https://www.cvedetails.com/cve/CVE-2017-3576/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3574,https://www.cvedetails.com/cve/CVE-2017-3574/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N).	,Partial,???,None,-
CVE-2017-3573,https://www.cvedetails.com/cve/CVE-2017-3573/,6.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,Partial,Not required,None,-
CVE-2017-3572,https://www.cvedetails.com/cve/CVE-2017-3572/,5.0,None,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H).	,Not required,None,-
CVE-2017-3571,https://www.cvedetails.com/cve/CVE-2017-3571/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3570,https://www.cvedetails.com/cve/CVE-2017-3570/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3569,https://www.cvedetails.com/cve/CVE-2017-3569/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N).	,Partial,???,None,-
CVE-2017-3565,https://www.cvedetails.com/cve/CVE-2017-3565/,4.1,egrity impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3564,https://www.cvedetails.com/cve/CVE-2017-3564/,6.9,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3563,https://www.cvedetails.com/cve/CVE-2017-3563/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3562,https://www.cvedetails.com/cve/CVE-2017-3562/,5.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,None,???,None,-
CVE-2017-3561,https://www.cvedetails.com/cve/CVE-2017-3561/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3560,https://www.cvedetails.com/cve/CVE-2017-3560/,4.0,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N).	,None,None,???,None,Obtain Information
CVE-2017-3559,https://www.cvedetails.com/cve/CVE-2017-3559/,4.3,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:H).	,???,None,-
CVE-2017-3558,https://www.cvedetails.com/cve/CVE-2017-3558/,4.6,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:H).	,Not required,None,-
CVE-2017-3557,https://www.cvedetails.com/cve/CVE-2017-3557/,7.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N).	,None,Not required,None,Cross Site Scripting
CVE-2017-3556,https://www.cvedetails.com/cve/CVE-2017-3556/,5.0,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N).	,None,None,Not required,None,Obtain Information
CVE-2017-3555,https://www.cvedetails.com/cve/CVE-2017-3555/,5.0,None,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H).	,Not required,None,-
CVE-2017-3554,https://www.cvedetails.com/cve/CVE-2017-3554/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3553,https://www.cvedetails.com/cve/CVE-2017-3553/,7.5,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).	,Not required,None,-
CVE-2017-3551,https://www.cvedetails.com/cve/CVE-2017-3551/,6.1,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H).	,Not required,None,-
CVE-2017-3550,https://www.cvedetails.com/cve/CVE-2017-3550/,6.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N).	,Partial,Not required,None,-
CVE-2017-3549,https://www.cvedetails.com/cve/CVE-2017-3549/,7.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N).	,Partial,Not required,None,Sql Injection
CVE-2017-3548,https://www.cvedetails.com/cve/CVE-2017-3548/,6.4,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L).	,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L).	,Not required,None,Denial Of Service
CVE-2017-3547,https://www.cvedetails.com/cve/CVE-2017-3547/,7.1,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:H/A:N).	,None,Not required,None,-
CVE-2017-3546,https://www.cvedetails.com/cve/CVE-2017-3546/,6.4,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N).	,None,Not required,None,-
CVE-2017-3545,https://www.cvedetails.com/cve/CVE-2017-3545/,8.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N).	,None,Not required,None,-
CVE-2017-3544,https://www.cvedetails.com/cve/CVE-2017-3544/,4.3,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).	,None,Not required,None,-
CVE-2017-3543,https://www.cvedetails.com/cve/CVE-2017-3543/,9.0,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L).	,Not required,None,Denial Of Service
CVE-2017-3542,https://www.cvedetails.com/cve/CVE-2017-3542/,9.0,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L).	,Not required,None,Denial Of Service
CVE-2017-3541,https://www.cvedetails.com/cve/CVE-2017-3541/,6.4,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N).	,None,Not required,None,-
CVE-2017-3540,https://www.cvedetails.com/cve/CVE-2017-3540/,7.5,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H).	,Not required,None,-
CVE-2017-3538,https://www.cvedetails.com/cve/CVE-2017-3538/,6.3,egrity impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:N).	,None,Not required,None,-
CVE-2017-3537,https://www.cvedetails.com/cve/CVE-2017-3537/,5.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,None,Not required,None,-
CVE-2017-3536,https://www.cvedetails.com/cve/CVE-2017-3536/,4.9,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N).	,None,???,None,-
CVE-2017-3535,https://www.cvedetails.com/cve/CVE-2017-3535/,4.3,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:N).	,None,None,Not required,None,-
CVE-2017-3534,https://www.cvedetails.com/cve/CVE-2017-3534/,6.8,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N).	,None,None,???,None,-
CVE-2017-3533,https://www.cvedetails.com/cve/CVE-2017-3533/,4.3,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).	,None,Not required,None,-
CVE-2017-3532,https://www.cvedetails.com/cve/CVE-2017-3532/,5.8,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N).	,None,Not required,None,-
CVE-2017-3531,https://www.cvedetails.com/cve/CVE-2017-3531/,6.4,None,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:L).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:L).	,Not required,None,Denial Of Service
CVE-2017-3530,https://www.cvedetails.com/cve/CVE-2017-3530/,7.9,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:N).	,None,???,None,-
CVE-2017-3528,https://www.cvedetails.com/cve/CVE-2017-3528/,5.8,Partial,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:L/A:N).	,None,Not required,None,-
CVE-2017-3527,https://www.cvedetails.com/cve/CVE-2017-3527/,5.0,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N).	,None,None,Not required,None,Obtain Information
CVE-2017-3526,https://www.cvedetails.com/cve/CVE-2017-3526/,7.1,None,None,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H).	,Not required,None,-
CVE-2017-3525,https://www.cvedetails.com/cve/CVE-2017-3525/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3524,https://www.cvedetails.com/cve/CVE-2017-3524/,6.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,Partial,???,None,-
CVE-2017-3523,https://www.cvedetails.com/cve/CVE-2017-3523/,6.0,ity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).	,ilability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).	,???,None,-
CVE-2017-3522,https://www.cvedetails.com/cve/CVE-2017-3522/,5.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,None,???,None,-
CVE-2017-3521,https://www.cvedetails.com/cve/CVE-2017-3521/,5.5,egrity impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N).	,None,???,None,-
